HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20180706,8,12633,0,242,6679,159,0,31,0,27,1850,118,926,504,988,0
FUELHH,20180706,9,12572,0,244,6681,164,0,31,0,27,1850,118,926,504,984,0
FUELHH,20180706,10,12246,0,242,6678,167,0,31,0,27,1850,148,926,504,973,0
FUELHH,20180706,11,12370,0,244,6672,178,0,31,0,27,1898,218,950,504,988,0
FUELHH,20180706,12,12811,0,228,6676,185,0,31,0,27,1898,214,950,504,972,0
FUELHH,20180706,13,13430,0,257,6678,184,0,32,0,27,1998,270,1000,504,1007,0
FUELHH,20180706,14,15323,0,238,6677,183,0,32,0,27,1996,216,998,470,1255,0
FUELHH,20180706,15,16945,0,308,6673,171,384,57,0,27,1996,72,718,342,1821,0
FUELHH,20180706,16,17674,0,367,6681,176,642,81,0,27,1996,0,716,192,2112,0
FUELHH,20180706,17,18451,0,167,6685,219,584,169,0,27,1998,0,1050,40,2131,0
FUELHH,20180706,18,18566,0,0,6686,243,460,264,0,27,1996,0,1058,0,2111,0
FUELHH,20180706,19,18618,0,0,6687,266,354,287,0,27,1998,0,1058,0,2168,0
FUELHH,20180706,20,18442,0,0,6689,289,342,187,0,27,1998,0,1054,0,2204,0
FUELHH,20180706,21,18386,0,0,6691,315,304,183,0,27,1998,0,710,0,2204,0
FUELHH,20180706,22,18174,0,0,6690,340,268,153,0,27,1998,0,698,0,2205,0
FUELHH,20180706,23,18098,0,0,6683,387,206,135,0,26,1998,0,412,0,2206,0
FUELHH,20180706,24,17710,0,0,6684,384,382,123,0,26,1998,0,410,0,2202,0
FUELHH,20180706,25,17443,0,0,6685,382,266,123,0,27,1998,0,670,0,2170,0
FUELHH,20180706,26,17159,0,0,6681,361,164,92,0,27,1998,0,672,0,2193,0
FUELHH,20180706,27,17136,0,0,6675,351,416,36,0,27,1998,0,314,0,2200,0
FUELHH,20180706,28,17189,0,0,6672,368,370,46,0,27,1998,0,306,0,2188,0
FUELHH,20180706,29,17338,0,0,6667,430,292,54,0,27,1998,0,296,0,2117,0
FUELHH,20180706,30,17352,0,0,6670,473,498,61,0,27,1998,0,298,0,2137,0
FUELHH,20180706,31,17426,0,0,6673,478,268,104,0,27,1996,0,548,0,2193,0
FUELHH,20180706,32,17687,0,0,6667,522,384,97,0,27,1998,0,552,0,2196,0
FUELHH,20180706,33,17732,0,0,6739,572,224,175,0,27,1998,0,990,0,2191,0
FUELHH,20180706,34,17978,0,0,6777,672,380,204,0,27,1996,0,1000,0,2181,0
FUELHH,20180706,35,18033,0,0,6786,742,848,279,0,27,1998,0,1058,0,2194,0
FUELHH,20180706,36,18162,0,0,6806,743,932,281,0,27,1998,0,1058,0,2197,0
FUELHH,20180706,37,18301,0,0,6817,756,978,281,0,26,1996,0,1058,0,2194,0
FUELHH,20180706,38,18433,0,0,6821,715,1092,279,0,27,1998,0,1058,116,2197,0
FUELHH,20180706,39,18552,0,0,6815,735,624,249,0,27,1996,0,1058,258,2203,0
FUELHH,20180706,40,18538,0,0,6823,822,422,241,0,27,1996,0,1056,242,2203,0
FUELHH,20180706,41,18331,0,0,6824,833,286,132,0,27,1996,0,1058,324,2202,0
FUELHH,20180706,42,17829,0,0,6826,746,166,120,0,27,1996,0,1058,390,2203,0
FUELHH,20180706,43,17917,0,0,6827,722,424,52,0,27,1996,0,358,478,2193,0
FUELHH,20180706,44,17935,0,0,6804,690,188,50,0,27,1996,0,308,490,2205,0
FUELHH,20180706,45,18035,0,26,6778,647,380,37,0,27,1904,0,0,376,2201,0
FUELHH,20180706,46,17217,0,184,6777,591,130,35,0,27,1902,0,0,306,1952,0
FUELHH,20180706,47,14983,0,246,6773,544,0,20,0,27,1996,86,826,438,1631,0
FUELHH,20180706,48,13439,0,243,6768,440,0,21,0,27,1996,120,1000,504,1629,0
FUELHH,20180707,1,12794,0,243,6776,404,0,21,0,27,1850,50,928,504,1630,0
FUELHH,20180707,2,12074,0,243,6794,370,0,21,0,27,1848,46,926,500,1630,0
FUELHH,20180707,3,11902,0,243,6790,353,0,20,0,26,1650,76,830,462,1629,0
FUELHH,20180707,4,11579,0,242,6791,303,0,19,0,27,1650,136,828,390,1631,0
FUELHH,20180707,5,11466,0,298,6788,263,0,19,0,27,1650,104,828,428,1587,0
FUELHH,20180707,6,11384,0,426,6788,234,0,19,0,27,1650,84,828,476,1568,0
FUELHH,20180707,7,11134,0,396,6780,204,0,19,0,27,1650,0,828,504,1565,0
FUELHH,20180707,8,11007,0,252,6784,220,0,19,0,27,1650,0,828,504,1545,0
FUELHH,20180707,9,11216,0,295,6785,261,0,19,0,27,1650,0,828,504,1480,0
FUELHH,20180707,10,11149,0,284,6785,263,0,19,0,27,1650,0,828,504,1480,0
FUELHH,20180707,11,10822,0,243,6793,237,0,18,0,27,1650,72,828,496,1481,0
FUELHH,20180707,12,11219,0,291,6832,214,0,18,0,27,1650,86,828,380,1495,0
FUELHH,20180707,13,11473,0,345,6826,189,0,18,0,27,1650,158,828,230,1530,0
FUELHH,20180707,14,11776,0,257,6753,187,0,18,0,27,1648,280,828,126,1534,0
FUELHH,20180707,15,12500,0,243,6750,182,0,36,0,27,1896,286,950,0,1541,0
FUELHH,20180707,16,12998,0,244,6754,178,288,48,0,27,1898,166,950,0,1625,0
FUELHH,20180707,17,13704,0,264,6755,219,290,159,0,27,1998,72,1010,80,1620,0
FUELHH,20180707,18,13986,0,355,6755,316,294,165,0,27,1996,20,1012,0,1634,0
FUELHH,20180707,19,14095,0,257,6806,346,526,166,0,27,1998,14,1012,0,1634,0
FUELHH,20180707,20,14030,0,241,6828,335,464,168,0,27,1998,12,1010,0,1631,0
FUELHH,20180707,21,14182,0,244,6827,321,238,123,0,27,1998,0,1012,0,1629,0
FUELHH,20180707,22,14077,0,91,6832,322,142,116,0,27,1998,0,1012,0,1627,0
FUELHH,20180707,23,13808,0,0,6828,360,168,63,0,27,1998,0,1012,0,1623,0
FUELHH,20180707,24,13492,0,0,6823,439,204,55,0,27,1998,0,1012,0,1627,0
FUELHH,20180707,25,13242,0,0,6828,521,160,41,0,27,1998,0,1000,0,1625,0
FUELHH,20180707,26,12981,0,0,6822,685,76,41,0,27,1998,0,1000,0,1624,0
FUELHH,20180707,27,13342,0,0,6823,804,76,41,0,27,1702,0,338,0,1617,0
FUELHH,20180707,28,13056,0,0,6822,824,122,41,0,27,1708,0,328,64,1611,0
FUELHH,20180707,29,13147,0,0,6821,832,98,44,0,27,818,0,930,62,1650,0
FUELHH,20180707,30,13142,0,0,6813,890,120,47,0,27,806,0,944,0,1658,0
FUELHH,20180707,31,12937,0,0,6855,955,144,46,0,26,1300,0,548,0,1657,0
FUELHH,20180707,32,13086,0,0,6880,1024,326,51,0,26,1306,0,544,0,1649,0
FUELHH,20180707,33,13143,0,0,6906,1063,156,101,0,26,1306,0,904,0,1658,0
FUELHH,20180707,34,13097,0,0,6952,1116,214,124,0,27,1306,0,914,74,1658,0
FUELHH,20180707,35,14245,0,0,6990,1069,632,263,0,27,1306,0,1056,18,1650,0
FUELHH,20180707,36,15089,0,0,7027,1103,592,281,0,26,1304,0,1058,0,1657,0
FUELHH,20180707,37,15029,0,0,7046,1131,590,294,0,26,1500,0,1058,14,1657,0
FUELHH,20180707,38,14707,0,0,7044,1176,1002,295,0,26,1496,0,1058,156,1656,0
FUELHH,20180707,39,14769,0,0,7051,1232,524,296,0,26,1998,54,1058,172,1658,0
FUELHH,20180707,40,14585,0,0,7050,1271,632,284,0,26,1998,82,1058,172,1677,0
FUELHH,20180707,41,14544,0,0,7046,1236,618,213,0,26,1998,32,1058,230,1696,0
FUELHH,20180707,42,14393,0,0,7051,1170,312,197,0,27,1998,28,1058,380,1700,0
FUELHH,20180707,43,14314,0,0,6979,1139,392,127,0,27,1998,116,1002,418,1696,0
FUELHH,20180707,44,13942,0,0,6770,1062,1024,125,0,27,1996,174,1000,406,1685,0
FUELHH,20180707,45,14316,0,19,6748,1072,712,110,0,26,1996,148,1000,490,1686,0
FUELHH,20180707,46,13700,0,197,6748,1123,254,103,0,27,1998,102,1000,468,1686,0
FUELHH,20180707,47,12710,0,247,6746,1169,0,92,0,27,1998,154,1000,500,1542,0
FUELHH,20180707,48,11934,0,243,6752,1070,0,78,0,27,1998,224,1000,504,1185,0
FUELHH,20180708,1,11363,0,242,6755,937,0,19,0,27,1800,248,888,480,1042,0
FUELHH,20180708,2,10793,0,243,6777,835,0,20,0,27,1798,188,888,478,1041,0
FUELHH,20180708,3,10379,0,243,6913,699,0,20,0,26,1698,178,840,486,1039,0
FUELHH,20180708,4,9970,0,242,6965,642,0,20,0,27,1698,172,840,500,1039,0
FUELHH,20180708,5,9590,0,242,6976,646,0,20,0,27,1698,196,840,504,1039,0
FUELHH,20180708,6,9563,0,243,6972,605,0,20,0,27,1698,200,840,504,1041,0
FUELHH,20180708,7,9928,0,243,6968,571,0,20,0,27,1698,134,840,504,1041,0
FUELHH,20180708,8,9751,0,242,6992,588,0,20,0,27,1698,102,840,504,1047,0
FUELHH,20180708,9,9768,0,300,7032,606,0,20,0,27,1698,108,852,504,1043,0
FUELHH,20180708,10,9465,0,296,7042,572,0,19,0,26,1698,138,852,504,1046,0
FUELHH,20180708,11,9233,0,243,7042,597,0,18,0,26,1698,178,852,504,1045,0
FUELHH,20180708,12,9289,0,244,7032,641,0,18,0,26,1698,110,852,504,1044,0
FUELHH,20180708,13,9561,0,246,7030,640,0,18,0,26,1698,216,852,504,1040,0
FUELHH,20180708,14,9849,0,267,7046,633,0,18,0,26,1698,280,852,492,1037,0
FUELHH,20180708,15,10136,0,264,7050,666,0,37,0,26,1700,130,854,412,1038,0
FUELHH,20180708,16,9937,0,264,7051,722,0,52,0,27,1700,154,854,342,1038,0
FUELHH,20180708,17,10236,0,241,7058,778,106,139,0,26,1700,270,912,204,1039,0
FUELHH,20180708,18,10758,0,244,7059,873,144,142,0,26,1698,198,912,138,1041,0
FUELHH,20180708,19,11192,0,244,6965,927,144,151,0,26,1894,90,1008,144,1040,0
FUELHH,20180708,20,11352,0,242,6845,1033,144,155,0,26,1894,54,1010,176,1040,0
FUELHH,20180708,21,11469,0,244,6851,1049,136,58,0,26,1996,0,1058,244,1039,0
FUELHH,20180708,22,11466,0,244,6840,1013,134,54,0,27,1996,0,1058,244,1032,0
FUELHH,20180708,23,11492,0,243,6847,1072,132,54,0,26,1996,0,1058,162,1042,0
FUELHH,20180708,24,11681,0,242,6857,1061,140,54,0,26,1998,0,1058,114,1046,0
FUELHH,20180708,25,11971,0,185,6946,1036,142,38,0,26,1996,0,1002,174,1046,0
FUELHH,20180708,26,12011,0,0,7039,1071,142,37,0,26,1998,0,1000,182,1040,0
FUELHH,20180708,27,11590,0,0,7071,1162,142,37,0,26,1996,0,1000,156,1038,0
FUELHH,20180708,28,11139,0,0,7072,1229,144,35,0,26,1998,0,1000,158,1038,0
FUELHH,20180708,29,11059,0,0,7069,1326,32,35,0,26,1996,0,1000,114,1037,0
FUELHH,20180708,30,10973,0,0,7068,1352,30,34,0,26,1998,0,1000,38,1040,0
FUELHH,20180708,31,11177,0,0,7064,1451,32,43,0,26,1996,0,1000,0,1040,0
FUELHH,20180708,32,11402,0,0,7061,1503,0,46,0,26,1998,0,1000,0,1048,0
FUELHH,20180708,33,11787,0,0,7059,1496,14,96,0,26,1998,0,1000,0,1074,0
FUELHH,20180708,34,12699,0,0,7055,1403,24,131,0,26,1998,0,1000,78,1097,0
FUELHH,20180708,35,13154,0,0,7065,1356,156,289,0,26,1998,14,1058,120,1122,0
FUELHH,20180708,36,13984,0,0,7071,1249,228,298,0,26,1998,0,1058,184,1146,0
FUELHH,20180708,37,14683,0,0,7069,1181,264,306,0,26,1998,0,1058,280,1198,0
FUELHH,20180708,38,15248,0,0,7060,988,370,304,0,26,1998,102,1058,284,1269,0
FUELHH,20180708,39,15663,0,0,6971,872,460,304,0,27,1998,148,1058,214,1339,0
FUELHH,20180708,40,15739,0,0,6839,839,504,301,0,26,1998,208,1058,108,1449,0
FUELHH,20180708,41,15688,0,0,6836,797,616,216,0,27,1998,292,1058,78,1587,0
FUELHH,20180708,42,15672,0,0,6843,807,252,196,0,27,1996,298,1058,244,1677,0
FUELHH,20180708,43,15602,0,0,6840,766,200,146,0,26,1998,298,1002,346,1682,0
FUELHH,20180708,44,15531,0,0,6840,757,150,129,0,26,1998,284,1000,416,1684,0
FUELHH,20180708,45,15688,0,0,6855,771,248,95,0,27,1998,258,612,470,1684,0
FUELHH,20180708,46,14777,0,0,6984,789,116,93,0,27,1998,194,602,502,1710,0
FUELHH,20180708,47,13072,0,0,7061,785,70,93,0,27,1998,284,662,504,1712,0
FUELHH,20180708,48,11729,0,0,7071,718,38,82,0,27,1996,298,664,504,1718,0
FUELHH,20180709,1,10945,0,0,7075,800,0,20,0,27,1802,286,884,504,1723,0
FUELHH,20180709,2,10535,0,0,7077,811,0,19,0,27,1800,242,888,504,1722,0
FUELHH,20180709,3,10454,0,0,7092,701,0,19,0,27,1800,114,888,504,1723,0
FUELHH,20180709,4,10300,0,0,7096,621,0,19,0,27,1800,96,888,504,1722,0
FUELHH,20180709,5,10366,0,0,7095,664,0,19,0,27,1702,230,840,504,1720,0
FUELHH,20180709,6,10131,0,0,7092,663,0,19,0,27,1702,238,840,504,1724,0
FUELHH,20180709,7,10058,0,0,7087,674,0,18,0,27,1702,188,840,504,1721,0
FUELHH,20180709,8,9989,0,0,7089,737,0,18,0,27,1702,188,840,504,1723,0
FUELHH,20180709,9,9895,0,0,7087,766,0,18,0,26,1702,188,854,504,1722,0
FUELHH,20180709,10,9788,0,0,7089,793,0,18,0,26,1700,208,854,504,1719,0
FUELHH,20180709,11,9695,0,0,7084,859,0,18,0,27,1896,280,950,504,1772,0
FUELHH,20180709,12,10117,0,0,6948,923,0,18,0,27,1896,274,950,504,1840,0
FUELHH,20180709,13,11175,0,0,6873,1014,0,18,0,27,1922,296,1000,504,2030,0
FUELHH,20180709,14,13268,0,0,6870,986,108,19,0,27,1922,284,998,430,2153,0
FUELHH,20180709,15,16194,0,0,6861,753,330,26,0,27,1922,234,650,280,2227,0
FUELHH,20180709,16,17867,0,0,6856,666,284,38,0,27,1920,230,646,128,2317,0
FUELHH,20180709,17,18436,0,0,6852,599,266,74,0,26,1996,92,1046,0,2349,0
FUELHH,20180709,18,18713,0,0,6852,509,346,96,0,27,1996,0,1056,0,2316,0
FUELHH,20180709,19,18486,0,0,6857,502,746,269,0,27,1996,0,792,0,2256,0
FUELHH,20180709,20,18450,0,0,6982,584,392,387,0,27,1996,0,786,0,2258,0
FUELHH,20180709,21,18029,0,0,7060,687,292,338,0,27,1884,0,1006,0,2251,0
FUELHH,20180709,22,18018,0,0,7066,684,706,174,0,27,1882,0,1010,0,2247,0
FUELHH,20180709,23,18255,0,0,7077,756,514,130,0,27,1652,0,1034,0,2236,0
FUELHH,20180709,24,18483,0,0,7075,894,230,128,0,26,1632,0,1034,0,2227,0
FUELHH,20180709,25,18446,0,0,7081,963,500,97,0,27,1982,0,976,0,2252,0
FUELHH,20180709,26,18408,0,0,7083,1097,200,92,0,27,1984,0,974,0,2224,0
FUELHH,20180709,27,18178,0,0,7091,1328,324,92,0,27,1750,0,1000,0,2230,0
FUELHH,20180709,28,17858,0,0,7090,1381,312,91,0,25,1748,0,1000,0,2220,0
FUELHH,20180709,29,17844,0,0,7092,1363,288,58,0,22,1748,0,1000,0,2235,0
FUELHH,20180709,30,17832,0,0,7095,1377,136,35,0,23,1748,0,1000,0,2277,0
FUELHH,20180709,31,17848,0,0,7084,1308,152,35,0,25,1748,0,1000,0,2211,0
FUELHH,20180709,32,18322,0,0,7084,1423,150,35,0,27,1748,0,1000,0,2255,0
FUELHH,20180709,33,18445,0,0,7078,1632,214,34,0,27,1748,0,1000,0,2258,0
FUELHH,20180709,34,18812,0,0,7073,1852,224,39,0,27,1746,0,1000,0,2292,0
FUELHH,20180709,35,18973,0,0,7076,2019,276,133,0,27,1996,0,774,0,2298,0
FUELHH,20180709,36,19054,0,0,7069,2222,208,163,0,27,1996,0,770,0,2288,0
FUELHH,20180709,37,18766,0,0,7061,2348,138,287,0,27,1996,0,770,0,2309,0
FUELHH,20180709,38,18554,0,0,6928,2617,142,292,0,27,1996,0,768,0,2300,0
FUELHH,20180709,39,18129,0,0,6900,2829,160,293,0,27,1996,0,816,20,2304,0
FUELHH,20180709,40,17994,0,0,6859,2438,394,292,0,27,1996,0,816,44,2304,0
FUELHH,20180709,41,17791,0,0,6853,2243,308,246,0,27,1996,0,816,186,2297,0
FUELHH,20180709,42,17364,0,0,6855,2138,224,187,0,27,1996,68,816,228,2305,0
FUELHH,20180709,43,16972,0,0,6857,2006,240,56,0,27,1996,170,760,172,2304,0
FUELHH,20180709,44,16507,0,0,6903,1904,294,22,0,27,1996,246,758,172,2281,0
FUELHH,20180709,45,15940,0,0,6994,1674,260,44,0,27,1996,174,756,212,2257,0
FUELHH,20180709,46,14722,0,0,7060,1684,44,51,0,27,1996,42,760,184,2302,0
FUELHH,20180709,47,12686,0,0,7064,1819,0,52,0,27,1802,48,900,292,2269,0
FUELHH,20180709,48,10959,0,0,7072,1985,0,53,0,27,1800,172,902,430,2228,0
FUELHH,20180710,1,9923,0,0,7076,1986,0,53,0,26,1748,288,880,504,2226,0
FUELHH,20180710,2,9928,0,0,7083,1859,0,53,0,25,1748,258,878,504,2225,0
FUELHH,20180710,3,9993,0,0,7085,1722,0,53,0,26,1700,200,854,472,2240,0
FUELHH,20180710,4,9812,0,0,7088,1688,0,53,0,27,1700,132,854,504,2297,0
FUELHH,20180710,5,9265,0,0,7087,1779,0,53,0,27,1700,172,854,504,2290,0
FUELHH,20180710,6,8952,0,0,7088,1920,0,52,0,27,1700,138,854,504,2285,0
FUELHH,20180710,7,8652,0,0,7087,2148,0,51,0,27,1700,196,854,504,2275,0
FUELHH,20180710,8,8697,0,0,7085,1965,0,50,0,27,1700,186,854,504,2286,0
FUELHH,20180710,9,8739,0,0,7088,2095,0,49,0,27,1700,186,852,504,2284,0
FUELHH,20180710,10,8458,0,0,7089,2266,0,49,0,27,1698,186,852,504,2277,0
FUELHH,20180710,11,9103,0,0,6979,2136,0,66,0,27,1798,186,556,504,2282,0
FUELHH,20180710,12,9843,0,0,6871,2125,0,76,0,27,1794,150,544,504,2281,0
FUELHH,20180710,13,11078,0,0,6872,2142,0,85,0,27,1996,244,168,478,2272,0
FUELHH,20180710,14,12796,0,0,6871,2330,134,85,0,27,1996,230,156,324,2256,0
FUELHH,20180710,15,15069,0,0,6869,2557,202,85,0,27,1946,78,412,176,2256,0
FUELHH,20180710,16,16549,0,0,6871,2455,346,83,0,27,1946,0,430,102,2250,0
FUELHH,20180710,17,16587,0,0,6869,2420,560,168,0,27,1996,0,1036,26,2251,0
FUELHH,20180710,18,16685,0,0,6879,2244,522,237,0,27,1996,0,1058,0,2237,0
FUELHH,20180710,19,16744,0,0,6996,2205,574,222,0,27,1996,0,1058,0,2220,0
FUELHH,20180710,20,16664,0,0,7081,2092,484,220,0,27,1996,0,1058,0,2220,0
FUELHH,20180710,21,16631,0,0,7088,1999,204,202,0,27,1996,0,1058,0,2225,0
FUELHH,20180710,22,16613,0,0,7089,1905,252,211,0,27,1996,0,1058,0,2210,0
FUELHH,20180710,23,16579,0,0,7088,1991,216,202,0,27,1996,0,1058,0,2215,0
FUELHH,20180710,24,16325,0,0,7083,2017,190,180,0,14,1996,0,1058,0,2197,0
FUELHH,20180710,25,16313,0,0,7087,2070,150,179,0,44,1996,0,1002,0,2245,0
FUELHH,20180710,26,16105,0,0,7086,2019,146,169,0,49,1996,0,1000,0,2250,0
FUELHH,20180710,27,15634,0,0,7105,2011,160,140,0,51,1996,0,1000,0,2228,0
FUELHH,20180710,28,15240,0,0,7157,2121,174,122,0,63,1996,0,1000,0,2215,0
FUELHH,20180710,29,14944,0,0,7193,2235,184,113,0,67,1996,0,878,0,2198,0
FUELHH,20180710,30,14629,0,0,7204,2376,182,113,0,67,1996,0,878,0,2203,0
FUELHH,20180710,31,14695,0,0,7203,2385,150,113,0,66,1996,0,922,0,2190,0
FUELHH,20180710,32,15327,0,0,7201,2443,182,115,0,66,1996,0,922,0,2201,0
FUELHH,20180710,33,16078,0,0,7196,2582,210,142,0,66,1754,0,998,0,2179,0
FUELHH,20180710,34,16890,0,0,7193,2599,254,198,0,67,1748,0,1000,0,2169,0
FUELHH,20180710,35,16818,0,0,7193,2555,588,318,0,66,1748,0,1058,0,2256,0
FUELHH,20180710,36,17261,0,0,7188,2541,668,318,0,67,1748,0,1058,0,2255,0
FUELHH,20180710,37,17543,0,0,7184,2492,606,333,0,67,1748,0,1058,0,2254,0
FUELHH,20180710,38,17803,0,0,7193,2513,614,332,0,67,1748,0,1058,0,2252,0
FUELHH,20180710,39,17667,0,0,7211,2373,774,300,0,65,1798,0,1058,0,2241,0
FUELHH,20180710,40,17580,0,0,7167,2257,648,299,0,61,1798,0,1058,0,2230,0
FUELHH,20180710,41,17337,0,0,7113,2473,202,197,0,56,1798,28,1058,8,2259,0
FUELHH,20180710,42,16369,0,0,7060,2478,324,192,0,49,1798,0,1058,112,2272,0
FUELHH,20180710,43,16274,0,0,6992,2456,334,176,0,48,1798,44,1002,186,2294,0
FUELHH,20180710,44,15744,0,0,6972,2318,240,155,0,48,1798,174,1000,192,2291,0
FUELHH,20180710,45,15207,0,0,6972,2163,352,102,0,48,1798,82,1000,230,2291,0
FUELHH,20180710,46,14100,0,0,7058,2130,168,114,0,49,1798,0,1000,216,2283,0
FUELHH,20180710,47,12339,0,0,7141,2149,48,114,0,49,1798,0,906,288,2294,0
FUELHH,20180710,48,10454,0,0,7158,2274,16,114,0,48,1800,92,904,438,2297,0
FUELHH,20180711,1,9457,0,0,7155,2224,0,114,0,49,1602,192,808,504,2300,0
FUELHH,20180711,2,8980,0,0,7160,2116,0,114,0,48,1600,290,806,504,2298,0
FUELHH,20180711,3,8887,0,0,7160,2074,0,98,0,48,1600,298,806,504,2300,0
FUELHH,20180711,4,8683,0,0,7159,2048,0,97,0,49,1600,282,804,504,2299,0
FUELHH,20180711,5,8698,0,0,7163,1948,0,96,0,48,1600,200,806,504,2299,0
FUELHH,20180711,6,8630,0,0,7186,1832,0,96,0,49,1600,226,806,504,2299,0
FUELHH,20180711,7,8809,0,0,7184,1698,0,96,0,49,1600,182,806,504,2301,0
FUELHH,20180711,8,8961,0,0,7187,1676,0,96,0,43,1600,202,806,504,2301,0
FUELHH,20180711,9,9130,0,0,7189,1636,0,96,0,47,1600,164,804,504,2301,0
FUELHH,20180711,10,8865,0,0,7191,1587,0,96,0,51,1600,164,802,504,2299,0
FUELHH,20180711,11,8760,0,0,7185,1532,0,96,0,50,1650,222,828,504,2272,0
FUELHH,20180711,12,9589,0,0,7184,1443,0,100,0,46,1650,206,828,504,2238,0
FUELHH,20180711,13,10969,0,0,7185,1357,0,131,0,42,1796,294,902,504,2219,0
FUELHH,20180711,14,13235,0,0,7184,1301,0,134,0,50,1796,298,892,460,2300,0
FUELHH,20180711,15,15776,0,0,7181,1174,478,163,0,38,1996,264,312,370,2280,0
FUELHH,20180711,16,17340,0,0,7183,1111,546,186,0,49,1996,218,318,244,2295,0
FUELHH,20180711,17,17799,0,11,7186,1029,618,256,0,42,1664,102,1036,138,2296,0
FUELHH,20180711,18,18200,0,29,7185,971,474,275,0,62,1660,0,1058,40,2266,0
FUELHH,20180711,19,18588,0,53,7182,947,422,232,0,66,1660,0,1058,0,2270,0
FUELHH,20180711,20,18570,0,75,7181,933,358,232,0,66,1660,0,1058,0,2261,0
FUELHH,20180711,21,18450,0,102,7172,878,246,154,0,66,1660,0,1058,0,2248,0
FUELHH,20180711,22,18299,0,131,7176,842,228,144,0,65,1660,0,1058,0,2264,0
FUELHH,20180711,23,18181,0,255,7175,796,262,131,0,64,1660,0,1058,0,2225,0
FUELHH,20180711,24,18064,0,405,7177,795,210,131,0,66,1660,0,1056,0,2206,0
FUELHH,20180711,25,17953,0,553,7183,765,226,125,0,66,1660,0,1000,0,2255,0
FUELHH,20180711,26,17847,0,628,7180,730,144,133,0,66,1662,0,1000,0,2268,0
FUELHH,20180711,27,17890,0,637,7180,628,202,114,0,66,1462,0,1000,0,2258,0
FUELHH,20180711,28,17926,0,630,7180,618,174,107,0,65,1462,0,1000,0,2213,0
FUELHH,20180711,29,17929,0,626,7181,651,154,107,0,53,1462,0,1000,0,2228,0
FUELHH,20180711,30,17810,0,628,7178,679,144,107,0,34,1462,0,1000,0,2199,0
FUELHH,20180711,31,17805,0,627,7175,723,226,96,0,34,1462,0,854,0,2183,0
FUELHH,20180711,32,18341,0,627,7183,881,144,100,9,35,1462,0,850,0,2199,0
FUELHH,20180711,33,18771,0,625,7171,929,170,171,0,35,1462,0,850,0,2159,0
FUELHH,20180711,34,18924,0,622,7170,920,342,217,0,45,1460,0,852,0,2196,0
FUELHH,20180711,35,18340,0,630,7166,954,700,373,0,64,1746,0,1054,0,2189,0
FUELHH,20180711,36,18260,0,640,7181,924,1152,399,0,64,1750,0,1058,0,2210,0
FUELHH,20180711,37,18435,0,637,7168,947,978,331,0,65,1750,0,1058,0,2271,0
FUELHH,20180711,38,18630,0,635,7156,957,626,304,0,65,1752,0,1058,40,2279,0
FUELHH,20180711,39,17883,0,635,7110,986,278,265,0,64,1408,0,1058,100,2283,0
FUELHH,20180711,40,17223,0,634,7032,1113,462,263,0,65,1406,0,1058,158,2285,0
FUELHH,20180711,41,16863,0,633,7033,1217,206,181,0,65,1406,0,1058,146,2283,0
FUELHH,20180711,42,15752,0,635,7031,1275,340,187,0,66,1406,0,1058,68,2187,0
FUELHH,20180711,43,15539,0,635,7033,1208,324,180,0,67,1406,0,1002,48,2253,0
FUELHH,20180711,44,15650,0,638,7027,1106,804,160,0,60,1400,0,1000,122,2284,0
FUELHH,20180711,45,16215,0,639,7025,1036,394,114,0,67,1896,0,1000,148,2286,0
FUELHH,20180711,46,15186,0,643,7031,993,132,99,0,67,1898,0,1000,68,2287,0
FUELHH,20180711,47,13233,0,644,7035,974,0,85,0,67,1998,0,1000,142,2289,0
FUELHH,20180711,48,11388,0,644,7034,927,28,85,0,67,1998,38,1000,292,2251,0
FUELHH,20180712,1,10613,0,492,7039,870,0,74,0,67,1900,120,952,442,2099,0
FUELHH,20180712,2,10133,0,303,7043,851,0,68,0,67,1898,256,952,504,2221,0
FUELHH,20180712,3,10015,0,299,7040,742,0,68,0,68,1798,296,902,504,2179,0
FUELHH,20180712,4,10126,0,299,7038,676,0,68,0,67,1806,296,900,486,1971,0
FUELHH,20180712,5,11009,0,447,7038,614,0,68,0,66,904,298,900,480,1634,0
FUELHH,20180712,6,10863,0,541,7032,577,0,67,0,67,896,298,900,504,1620,0
FUELHH,20180712,7,10676,0,531,7035,584,0,67,0,67,898,268,900,504,1616,0
FUELHH,20180712,8,10812,0,530,7034,563,0,68,0,68,898,190,902,504,1616,0
FUELHH,20180712,9,11168,0,541,7027,550,0,67,0,56,898,140,902,492,1615,0
FUELHH,20180712,10,11087,0,535,7028,565,0,67,0,27,896,140,902,474,1613,0
FUELHH,20180712,11,11099,0,542,7031,545,0,67,0,27,896,198,766,502,1613,0
FUELHH,20180712,12,11819,0,527,7028,522,0,67,0,27,894,222,764,504,1582,0
FUELHH,20180712,13,13242,0,593,7029,494,0,85,0,27,894,296,678,504,1519,0
FUELHH,20180712,14,14954,0,644,7029,472,126,87,0,27,892,296,678,500,1574,0
FUELHH,20180712,15,17494,0,630,7026,481,258,114,0,26,1002,248,992,368,1531,0
