"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas"
"2013-01-01T21:00:00",9.281869032219237e-05,3.547959538102361e-05,8.255564013041453e-05,3.069611727724701e-05,7.29632479442753e-05,7.29632479442753e-05,8.823001740552731e-05,0.00010503573740115365
"2013-01-01T21:30:00",9.093482635634581e-05,3.468372620062144e-05,8.137589188853365e-05,2.9287273883171472e-05,6.66772881958627e-05,6.66772881958627e-05,8.580272428266382e-05,0.00010214609837032913
"2013-01-01T22:00:00",7.730771588423783e-05,3.166908716860164e-05,7.548116504583491e-05,2.838175444424274e-05,6.011579182816704e-05,6.011579182816704e-05,7.152665016993618e-05,8.515077520044937e-05
"2013-01-01T22:30:00",6.141628578637671e-05,2.6505478610583648e-05,7.043432280579118e-05,2.6187395998524077e-05,5.37370925158171e-05,5.37370925158171e-05,5.188290968637942e-05,6.176536919088045e-05
"2013-01-01T23:00:00",5.2436171943724074e-05,2.3621372936363963e-05,6.628204092344322e-05,2.5059289017539344e-05,4.858817416209385e-05,4.858817416209385e-05,4.320909412146756e-05,5.143939665805779e-05
"2013-01-01T23:30:00",4.850479562574447e-05,2.174044631200932e-05,6.453632292543e-05,2.4238704206583685e-05,4.643652606040183e-05,4.643652606040183e-05,3.3499386614241874e-05,3.988022294840847e-05
"2013-01-02T00:00:00",5.202006604987681e-05,2.180230007984257e-05,6.455607305012809e-05,2.451628822282333e-05,5.288834419489006e-05,5.288834419489006e-05,2.0216146164708003e-05,2.406684128820218e-05
"2013-01-02T00:30:00",5.202006604987681e-05,2.185970412499906e-05,6.455607305012809e-05,2.455057294265379e-05,8.964575306160354e-05,8.964575306160354e-05,1.813728468581888e-05,2.159200650552228e-05
"2013-01-02T01:00:00",5.314313409146885e-05,2.2417442331283786e-05,6.624437301564439e-05,2.4756870478352487e-05,9.047629336211576e-05,9.047629336211576e-05,1.7757832617588716e-05,2.1140277719569686e-05
"2013-01-02T01:30:00",5.314313409146885e-05,2.2428773825455912e-05,6.59992588618134e-05,2.4756870478352487e-05,9.047629336211576e-05,9.047629336211576e-05,1.7757832617588716e-05,2.1140277719569686e-05
"2013-01-02T02:00:00",5.705239642421638e-05,2.4250219284599058e-05,6.923981791974848e-05,2.5333925201781734e-05,8.959195775028e-05,8.959195775028e-05,1.7757832617588716e-05,2.1140277719569686e-05
"2013-01-02T02:30:00",5.6644130434684465e-05,2.4250219284599058e-05,6.928379411808475e-05,2.5477061153316254e-05,8.766338325072418e-05,8.766338325072418e-05,1.7757832617588716e-05,2.1140277719569686e-05
"2013-01-02T03:00:00",6.316941008115171e-05,2.6123627713468414e-05,7.30075388577714e-05,2.6847563498834385e-05,8.479257953726079e-05,8.479257953726079e-05,2.0924660907241364e-05,2.4910309847412583e-05
"2013-01-02T03:30:00",6.209253872819042e-05,2.5793757270254935e-05,7.355412216005703e-05,2.717572748651446e-05,7.89605089860529e-05,7.89605089860529e-05,2.0924660907241364e-05,2.4910309847412583e-05
"2013-01-02T04:00:00",6.983297906569179e-05,2.6529360245963536e-05,7.473087711108423e-05,2.7642775274235977e-05,7.89605089860529e-05,7.89605089860529e-05,3.0069652273721438e-05,3.579720518375188e-05
"2013-01-02T04:30:00",7.483659343011268e-05,2.886370749161823e-05,7.515062321028042e-05,2.7531257705760975e-05,7.89605089860529e-05,7.89605089860529e-05,3.4922451636707486e-05,4.1574345446492767e-05
"2013-01-02T05:00:00",8.920750171100823e-05,3.325628314059882e-05,7.680927001406868e-05,2.8500277921859498e-05,7.92567678501945e-05,7.92567678501945e-05,6.127711174902119e-05,7.294894350902851e-05
"2013-01-02T05:30:00",8.920750171100823e-05,3.325628314059882e-05,8.214604884037614e-05,2.9627956540543326e-05,7.92567678501945e-05,7.92567678501945e-05,8.218076541934262e-05,9.783424110921574e-05
"2013-01-02T06:00:00",0.00011175075142744172,4.016672169019482e-05,8.468521271206069e-05,3.0293914799794858e-05,8.129173006111976e-05,8.129173006111976e-05,0.00010675399785350555,0.00012708809514822475
"2013-01-02T06:30:00",0.00011720400983124447,4.296262319561411e-05,9.005630248446191e-05,3.1256698410475706e-05,8.265346059576587e-05,8.265346059576587e-05,0.00011341862288224869,0.00013502216761934307
"2013-01-02T07:00:00",0.00011803550127090645,4.347675936491929e-05,9.448222570146363e-05,3.213911076300129e-05,8.196405955394068e-05,8.196405955394068e-05,0.0001274275807546368,0.00015169949320163563
"2013-01-02T07:30:00",0.00011787885704534418,4.347675936491929e-05,9.446468557655471e-05,3.246711389626633e-05,7.638331353571814e-05,7.638331353571814e-05,0.0001274275807546368,0.00015169949320163563
"2013-01-02T08:00:00",0.00011410393962066605,4.2256203057311305e-05,9.456608680105811e-05,3.2401751054400764e-05,6.881528115645238e-05,6.881528115645238e-05,0.00010967280611935127,0.00013056286161687038
"2013-01-02T08:30:00",0.00011231877732261841,4.153302258832897e-05,9.246916766566386e-05,3.244730432537138e-05,6.881528115645238e-05,6.881528115645238e-05,0.00010502559618295426,0.00012503047557579144
"2013-01-02T09:00:00",0.00010052113404939463,3.8505973288505785e-05,9.092574857240171e-05,3.204652156297366e-05,6.369474661331241e-05,6.369474661331241e-05,9.124666012406481e-05,0.00010862697828031164
"2013-01-02T09:30:00",9.69944219807842e-05,3.6095307616587665e-05,8.857863787859758e-05,3.1263076637715314e-05,6.337568139058708e-05,6.337568139058708e-05,8.790072044327178e-05,0.00010464371258804144
"2013-01-02T10:00:00",8.996217467698614e-05,3.375881331417578e-05,8.450506975456301e-05,3.058866652800428e-05,6.334283212156906e-05,6.334283212156906e-05,8.049692741542597e-05,9.582967457968635e-05
"2013-01-02T10:30:00",8.900432859747981e-05,3.36912229883455e-05,8.336529033798298e-05,3.0002215808635978e-05,6.330616430861151e-05,6.330616430861151e-05,7.729284034768229e-05,9.201528312449933e-05
"2013-01-02T11:00:00",8.829158268446403e-05,3.339654819050849e-05,8.214757346048385e-05,2.9914459234729588e-05,6.268728743727341e-05,6.268728743727341e-05,7.534301907800155e-05,8.969407294669117e-05
"2013-01-02T11:30:00",8.743758561403771e-05,3.2975571205353784e-05,8.06054132278611e-05,2.8279033164485523e-05,6.247025986304142e-05,6.247025986304142e-05,7.534301907800155e-05,8.969407294669117e-05
"2013-01-02T12:00:00",8.710909991752758e-05,3.292825552948801e-05,7.862366585363121e-05,2.7999377273443535e-05,6.233589747079647e-05,6.233589747079647e-05,7.534301907800155e-05,8.969407294669117e-05
"2013-01-02T12:30:00",8.646464719419908e-05,3.2711332860309295e-05,7.765844145204398e-05,2.7950619153095122e-05,6.140217955354526e-05,6.140217955354526e-05,7.534301907800155e-05,8.969407294669117e-05
"2013-01-02T13:00:00",8.548747061020779e-05,3.168202196167144e-05,7.694433177333552e-05,2.7886277387081512e-05,6.140217955354526e-05,6.140217955354526e-05,7.612277833905456e-05,9.062235273925209e-05
"2013-01-02T13:30:00",8.548747061020779e-05,3.169696393809406e-05,7.694433177333552e-05,2.7909905501915965e-05,6.140217955354526e-05,6.140217955354526e-05,7.612277833905456e-05,9.062235273925209e-05
"2013-01-02T14:00:00",9.16561744837308e-05,3.382983753208352e-05,7.694433177333552e-05,2.7838423198608888e-05,6.140217955354526e-05,6.140217955354526e-05,8.213374697446115e-05,9.777826640780402e-05
"2013-01-02T14:30:00",9.154695433592269e-05,3.3554087605858776e-05,7.717201070731086e-05,2.7838423198608888e-05,6.140217955354526e-05,6.140217955354526e-05,8.213374697446115e-05,9.777826640780402e-05
"2013-01-02T15:00:00",9.898610036672489e-05,3.5783599734932593e-05,7.985091510363866e-05,2.7810184506682644e-05,6.800536518941561e-05,6.800536518941561e-05,0.00010652265423633552,0.00012681268726555208
"2013-01-02T15:30:00",9.910276177964587e-05,3.6467538720316845e-05,8.096560123147337e-05,2.788993857344109e-05,6.800536518941561e-05,6.800536518941561e-05,0.00011499618507351937,0.00013690022396015247
"2013-01-02T16:00:00",0.00010686876398179721,3.928224270811957e-05,8.437002198263661e-05,2.9470640922640048e-05,7.98140164995639e-05,7.98140164995639e-05,0.00014704286749090805,0.00017505102697517097
"2013-01-02T16:30:00",0.00010742424323260125,4.0142219366583014e-05,8.777684855635514e-05,3.0376387655850893e-05,8.211720694439352e-05,8.211720694439352e-05,0.00016001774827840415,0.00019049731293286615
"2013-01-02T17:00:00",0.00010754278594281111,4.020945651206724e-05,8.990781987204507e-05,3.140196743142698e-05,8.907712571078804e-05,8.907712571078804e-05,0.00016614034288417413,0.0001977861264335414
"2013-01-02T17:30:00",0.00010701146982261328,4.0061662776166944e-05,9.15290225654815e-05,3.257313793678441e-05,9.675323127594601e-05,9.675323127594601e-05,0.00016614034288417413,0.0001977861264335414
"2013-01-02T18:00:00",0.00010425838356627392,3.8706202066872056e-05,9.171418697819632e-05,3.2533735598771296e-05,9.675323127594601e-05,9.675323127594601e-05,0.0001614673263046695,0.0001922230154714881
"2013-01-02T18:30:00",0.00010250526626516914,3.864029721556453e-05,9.178945285709182e-05,3.260192738024039e-05,9.675323127594601e-05,9.675323127594601e-05,0.0001614673263046695,0.0001922230154714881
"2013-01-02T19:00:00",0.00010059272125775498,3.837499583264677e-05,9.117644367506736e-05,3.1853370378868886e-05,8.694974214792039e-05,8.694974214792039e-05,0.0001459560371515551,0.00017375718356931646
"2013-01-02T19:30:00",0.00010059272125775498,3.837499583264677e-05,9.113467048285004e-05,3.190137493125121e-05,8.45192948797882e-05,8.45192948797882e-05,0.0001459560371515551,0.00017375718356931646
"2013-01-02T20:00:00",9.810716386829808e-05,3.685767361980633e-05,8.894114778072253e-05,3.136454080525069e-05,7.809005580960159e-05,7.809005580960159e-05,0.00012057865153461575,0.00014354601130257754
"2013-01-02T20:30:00",9.810716386829808e-05,3.685767361980633e-05,8.802538261492315e-05,3.124816263597357e-05,7.809005580960159e-05,7.809005580960159e-05,0.00012057865153461575,0.00014354601130257754
"2013-01-02T21:00:00",9.277503583268619e-05,3.5134331869658395e-05,8.451709187366925e-05,3.092222613225821e-05,7.29632479442753e-05,7.29632479442753e-05,8.873050542740036e-05,0.00010563155383351554
"2013-01-02T21:30:00",9.089117186683962e-05,3.433846618609134e-05,8.333733663811816e-05,2.9864727245803197e-05,6.66772881958627e-05,6.66772881958627e-05,8.630319831719644e-05,0.0001027419029260304
"2013-01-02T22:00:00",7.726406139473164e-05,3.132382715407154e-05,7.745159666165066e-05,2.9362214556401784e-05,6.011579182816704e-05,6.011579182816704e-05,7.202712420446878e-05,8.574657975615065e-05
"2013-01-02T22:30:00",6.155087896973888e-05,2.6444056701886414e-05,7.312336103026612e-05,2.7904487155913895e-05,5.37370925158171e-05,5.37370925158171e-05,5.238338721774715e-05,6.236117374658173e-05
"2013-01-02T23:00:00",5.257076862392135e-05,2.355995102766673e-05,6.897107914791816e-05,2.5969202229783082e-05,4.858817416209385e-05,4.858817416209385e-05,4.370956815600017e-05,5.2035201213759066e-05
"2013-01-02T23:30:00",4.863938880910664e-05,2.174044631200932e-05,6.719115510886445e-05,2.5351918166837335e-05,4.643652606040183e-05,4.643652606040183e-05,3.39998641456096e-05,4.047602750410975e-05
"2013-01-03T00:00:00",4.2541009786469484e-05,1.7558436085978492e-05,6.361580905755201e-05,2.3865560428890946e-05,5.325741765651541e-05,5.325741765651541e-05,2.0251752688209828e-05,2.4109229089886552e-05
"2013-01-03T00:30:00",4.2541009786469484e-05,1.7615840131134982e-05,6.361580905755201e-05,2.3899846897138958e-05,8.876156431684236e-05,8.876156431684236e-05,1.8172891209320705e-05,2.1634394307206647e-05
"2013-01-03T01:00:00",4.331966055079279e-05,1.7978944495228535e-05,6.561180253801774e-05,2.4262073555620043e-05,8.959210461735458e-05,8.959210461735458e-05,1.7793439141090544e-05,2.1182665521254047e-05
"2013-01-03T01:30:00",4.331966055079279e-05,1.7990277737818216e-05,6.558363902804634e-05,2.4262073555620043e-05,8.959210461735458e-05,8.959210461735458e-05,1.7793439141090544e-05,2.1182665521254047e-05
"2013-01-03T02:00:00",4.8561755572842063e-05,1.9784696158400534e-05,6.81224392288795e-05,2.450092138093492e-05,8.870776201184859e-05,8.870776201184859e-05,1.7793439141090544e-05,2.1182665521254047e-05
"2013-01-03T02:30:00",4.8291632054308396e-05,1.9314401559279906e-05,6.817938868547177e-05,2.4644059080886992e-05,8.677920149963323e-05,8.677920149963323e-05,1.7793439141090544e-05,2.1182665521254047e-05
"2013-01-03T03:00:00",5.3497342507043994e-05,2.0619287542387036e-05,7.054479482056846e-05,2.540637787683168e-05,8.390839079249961e-05,8.390839079249961e-05,2.0960246449732532e-05,2.4952673895775745e-05
"2013-01-03T03:30:00",5.2534621839395117e-05,2.0197852471832992e-05,7.109137812285409e-05,2.6157104664388593e-05,7.807632723496195e-05,7.807632723496195e-05,2.0960246449732532e-05,2.4952673895775745e-05
"2013-01-03T04:00:00",5.8133579374867595e-05,2.203057697262162e-05,7.311595473350434e-05,2.6447327991131294e-05,7.807632723496195e-05,7.807632723496195e-05,2.792864853810254e-05,3.32483906821894e-05
"2013-01-03T04:30:00",6.464985816776315e-05,2.36086566954885e-05,7.35356938390303e-05,2.6335810422656288e-05,7.807632723496195e-05,7.807632723496195e-05,3.09390459091346e-05,3.683219677181128e-05
"2013-01-03T05:00:00",8.057781620517743e-05,2.815646210022959e-05,7.585311640275533e-05,2.688003860649571e-05,7.837257211176309e-05,7.837257211176309e-05,5.6255215930648175e-05,6.697049384910354e-05
"2013-01-03T05:30:00",8.057781620517743e-05,2.864561687951296e-05,8.026180721633775e-05,2.7682147889150667e-05,7.837257211176309e-05,7.837257211176309e-05,7.323726693712088e-05,8.718721868703142e-05
"2013-01-03T06:00:00",9.941096583252129e-05,3.4798191601093696e-05,8.181180035960565e-05,2.8539916296242504e-05,8.04075483100288e-05,8.04075483100288e-05,9.781051335862425e-05,0.00011644108460270102
"2013-01-03T06:30:00",0.00010257423084719742,3.6268855543068945e-05,8.764413667028185e-05,2.9691070917433527e-05,8.176926485733448e-05,8.176926485733448e-05,0.0001044751453810376,0.00012437516895047996
"2013-01-03T07:00:00",0.0001030182869440744,3.670310651429907e-05,9.215672544863582e-05,3.100717125073662e-05,8.107987780284972e-05,8.107987780284972e-05,0.00011848411724076614,0.00014105251828609367
"2013-01-03T07:30:00",0.00010286163572484191,3.670310651429907e-05,9.206533216621561e-05,3.1335177880836767e-05,7.549912479095696e-05,7.549912479095696e-05,0.00011848411724076614,0.00014105251828609367
"2013-01-03T08:00:00",9.460820967678638e-05,3.389187488376001e-05,9.139142210392522e-05,3.126981853580631e-05,6.79310924116912e-05,6.79310924116912e-05,0.00010176782570261052,0.00012115217580991134
"2013-01-03T08:30:00",9.324055550346488e-05,3.389187488376001e-05,8.954762487476257e-05,3.114421921234561e-05,6.79310924116912e-05,6.79310924116912e-05,9.712062275988373e-05,0.00011561978976883237
"2013-01-03T09:00:00",8.315075950401911e-05,3.0216638240711448e-05,8.39686832234565e-05,2.9816362519404595e-05,6.281055786855123e-05,6.281055786855123e-05,8.551828472119213e-05,0.00010180748289993885
"2013-01-03T09:30:00",8.097100733855257e-05,2.9631418407301666e-05,8.188700329546917e-05,2.9385867149082006e-05,6.24914926458259e-05,6.24914926458259e-05,8.217233105305866e-05,9.782420533100805e-05
"2013-01-03T10:00:00",7.426119620652531e-05,2.745318386827261e-05,7.898024512341056e-05,2.8455436256833655e-05,6.245864337680787e-05,6.245864337680787e-05,7.476855201255329e-05,8.901017919931353e-05
"2013-01-03T10:30:00",7.368748445746068e-05,2.745318386827261e-05,7.784043073847943e-05,2.8346784344730833e-05,6.242197556385033e-05,6.242197556385033e-05,7.156447193847983e-05,8.519579962078712e-05
"2013-01-03T11:00:00",7.386008823846241e-05,2.7179944669656436e-05,7.479342849752181e-05,2.7460570932441292e-05,6.180309869251224e-05,6.180309869251224e-05,6.897849243835016e-05,8.21172504264458e-05
"2013-01-03T11:30:00",7.300607018702545e-05,2.7153721903170782e-05,7.217345976012843e-05,2.6472524436512327e-05,6.158607111828024e-05,6.158607111828024e-05,6.859550506982436e-05,8.16613173026405e-05
"2013-01-03T12:00:00",7.267759847785574e-05,2.6676877731890178e-05,7.024562658961583e-05,2.556809601013774e-05,6.145170872603529e-05,6.145170872603529e-05,6.859550506982436e-05,8.16613173026405e-05
"2013-01-03T12:30:00",7.211992321460298e-05,2.626802951931255e-05,6.928043016270948e-05,2.547720102672063e-05,6.0517990808784075e-05,6.0517990808784075e-05,6.859550506982436e-05,8.16613173026405e-05
"2013-01-03T13:00:00",7.061006674472119e-05,2.5607898735770887e-05,6.850246827490273e-05,2.536870822061529e-05,6.0517990808784075e-05,6.0517990808784075e-05,6.937526433087736e-05,8.258959709520144e-05
"2013-01-03T13:30:00",7.061006674472119e-05,2.562284246061106e-05,6.850246827490273e-05,2.5392332838614634e-05,6.0517990808784075e-05,6.0517990808784075e-05,6.937526433087736e-05,8.258959709520144e-05
"2013-01-03T14:00:00",7.71364478942479e-05,2.7768563426792586e-05,6.850246827490273e-05,2.525399104801515e-05,6.0517990808784075e-05,6.0517990808784075e-05,7.477767175851869e-05,8.90210344671027e-05
"2013-01-03T14:30:00",7.70272277464398e-05,2.7768563426792586e-05,6.873016818988872e-05,2.525399104801515e-05,6.0517990808784075e-05,6.0517990808784075e-05,7.477767175851869e-05,8.90210344671027e-05
"2013-01-03T15:00:00",8.556678582416e-05,2.9955700908010268e-05,7.55690335184648e-05,2.646477544990982e-05,6.712117644465443e-05,6.712117644465443e-05,0.00010063785141167736,0.00011980696584695825
"2013-01-03T15:30:00",8.568344024341076e-05,2.9970716317970183e-05,7.668372663996974e-05,2.7161365984720008e-05,6.712117644465443e-05,6.712117644465443e-05,0.00010761956245447388,0.0001281185260986134
"2013-01-03T16:00:00",9.229270337870132e-05,3.209221470734865e-05,8.011001659790738e-05,2.7491393785513412e-05,7.89298207611325e-05,7.89298207611325e-05,0.00013763263243928955,0.00016384836686343738
"2013-01-03T16:30:00",9.27345704567998e-05,3.3330499968961476e-05,8.351684317162591e-05,2.930105840717287e-05,8.123301819963234e-05,8.123301819963234e-05,0.00014841765520785282,0.00017668767831260782
"2013-01-03T17:00:00",9.178978155959211e-05,3.2789186397185766e-05,8.61867397207118e-05,2.9927278632240778e-05,8.819292997235664e-05,8.819292997235664e-05,0.00015454026380096325,0.00018397650368994365
"2013-01-03T17:30:00",9.08683725019261e-05,3.2530364649725795e-05,8.780794241414823e-05,3.09152184746989e-05,9.50111429927764e-05,9.50111429927764e-05,0.00015454026380096325,0.00018397650368994365
"2013-01-03T18:00:00",8.924300857470944e-05,3.2221219948205945e-05,8.799309983319284e-05,3.089925542242433e-05,9.50111429927764e-05,9.50111429927764e-05,0.0001498672472214586,0.00017841339272789034
"2013-01-03T18:30:00",8.845913703556774e-05,3.2221219948205945e-05,8.806837270575855e-05,3.089925542242433e-05,9.50111429927764e-05,9.50111429927764e-05,0.0001498672472214586,0.00017841339272789034
"2013-01-03T19:00:00",8.7025203849582e-05,3.231726052448658e-05,8.753937848407338e-05,3.066525770740624e-05,8.520765386475077e-05,8.520765386475077e-05,0.00013199805614139235,0.0001571405477226942
"2013-01-03T19:30:00",8.7025203849582e-05,3.231726052448658e-05,8.749760529185607e-05,3.071326225978857e-05,8.350486301454098e-05,8.350486301454098e-05,0.00013199805614139235,0.0001571405477226942
"2013-01-03T20:00:00",8.622068000228399e-05,3.154714553466541e-05,8.524815420898825e-05,3.065383704393883e-05,7.707561695068416e-05,7.707561695068416e-05,0.000111012156909297,0.0001321573270558531
"2013-01-03T20:30:00",8.622068000228399e-05,3.154714553466541e-05,8.448299773135226e-05,3.045717853421929e-05,7.707561695068416e-05,7.707561695068416e-05,0.000111012156909297,0.0001321573270558531
"2013-01-03T21:00:00",8.014552346160859e-05,3.093412236530051e-05,8.043637621867099e-05,2.95513059149445e-05,7.194880908535787e-05,7.194880908535787e-05,8.235904106689185e-05,9.804647703415258e-05
"2013-01-03T21:30:00",7.864553506040563e-05,3.0842208054449e-05,7.953573136788481e-05,2.905281458591894e-05,6.566285633061549e-05,6.566285633061549e-05,7.993173395668792e-05,9.515682612666746e-05
"2013-01-03T22:00:00",6.857683896401019e-05,2.791594453614996e-05,7.426348313668688e-05,2.8255408546486175e-05,5.94293001531529e-05,5.94293001531529e-05,6.626421405805531e-05,7.888596737677778e-05
"2013-01-03T22:30:00",5.1682373186523524e-05,2.2341807536284253e-05,6.942670976900737e-05,2.6061055346020176e-05,5.383368209520993e-05,5.383368209520993e-05,5.0183101636517985e-05,5.9741788127729124e-05
"2013-01-03T23:00:00",4.3232994989440546e-05,1.981462032484953e-05,6.624574377500728e-05,2.4932948365035443e-05,4.8684760244651564e-05,4.8684760244651564e-05,4.150928607160612e-05,4.941581559490645e-05
"2013-01-03T23:30:00",4.0263279798071665e-05,1.8271888359686376e-05,6.687386627837473e-05,2.4990153090590697e-05,4.653311214295954e-05,4.653311214295954e-05,3.1799578564380444e-05,3.785664188525713e-05
"2013-01-04T00:00:00",3.838285322113767e-05,1.615967057068835e-05,6.16585814911095e-05,2.34377698605255e-05,5.3027067140516466e-05,5.3027067140516466e-05,2.0938188413862215e-05,2.492641459918731e-05
"2013-01-04T00:30:00",3.838285322113767e-05,1.6217074615844842e-05,6.16585814911095e-05,2.3252811761082134e-05,8.830321315803801e-05,8.830321315803801e-05,1.8859326934973092e-05,2.2451579816507404e-05
"2013-01-04T01:00:00",3.892462837514782e-05,1.63106936338122e-05,6.365457497157522e-05,2.3483347609341883e-05,8.913374646488001e-05,8.913374646488001e-05,1.847987486674293e-05,2.1999851030554808e-05
"2013-01-04T01:30:00",3.892462837514782e-05,1.6322026876401882e-05,6.356215361963284e-05,2.3483347609341883e-05,8.913374646488001e-05,8.913374646488001e-05,1.847987486674293e-05,2.1999851030554808e-05
"2013-01-04T02:00:00",4.390028204603367e-05,1.8777812211737045e-05,6.515715802442938e-05,2.3512058374007903e-05,8.824941085304424e-05,8.824941085304424e-05,1.847987486674293e-05,2.1999851030554808e-05
"2013-01-04T02:30:00",4.255485725350285e-05,1.815573398785626e-05,6.499987038120699e-05,2.3434636696267448e-05,8.632085034082887e-05,8.632085034082887e-05,1.847987486674293e-05,2.1999851030554808e-05
"2013-01-04T03:00:00",5.132511203389784e-05,1.981196797541902e-05,6.765136658394703e-05,2.4521596418519455e-05,8.345003963369526e-05,8.345003963369526e-05,2.0960246449732532e-05,2.4952673895775745e-05
"2013-01-04T03:30:00",5.068915312305015e-05,1.9682071041608826e-05,6.819794289256243e-05,2.4840600446630364e-05,7.761796908248738e-05,7.761796908248738e-05,2.0960246449732532e-05,2.4952673895775745e-05
"2013-01-04T04:00:00",5.5978584801975845e-05,2.098735216708332e-05,7.03320403788402e-05,2.5050193749419702e-05,7.761796908248738e-05,7.761796908248738e-05,2.792864853810254e-05,3.32483906821894e-05
"2013-01-04T04:30:00",6.230612541667474e-05,2.2486193606370395e-05,7.075177249069595e-05,2.5361228490316206e-05,7.761796908248738e-05,7.761796908248738e-05,3.09390459091346e-05,3.683219677181128e-05
"2013-01-04T05:00:00",7.222984272943298e-05,2.607509164214945e-05,7.306918806075076e-05,2.5947735159046256e-05,7.791422095295874e-05,7.791422095295874e-05,5.490895189769109e-05,6.536779788432443e-05
"2013-01-04T05:30:00",7.222984272943298e-05,2.6564244673015266e-05,7.731716433270352e-05,2.7084491561674178e-05,7.791422095295874e-05,7.791422095295874e-05,7.103090385647152e-05,8.456060018187291e-05
"2013-01-04T06:00:00",9.088949338598709e-05,3.168469354369505e-05,7.816007643583292e-05,2.7235152702364204e-05,7.994919715122445e-05,7.994919715122445e-05,9.56041502779749e-05,0.00011381446609754248
"2013-01-04T06:30:00",9.392003252724948e-05,3.3145391505608405e-05,8.421681864282204e-05,2.8494277352811706e-05,8.131091369853012e-05,8.131091369853012e-05,0.00010226877530671803,0.00012174853856866085
"2013-01-04T07:00:00",9.586509110751117e-05,3.369888805090538e-05,8.98072508942977e-05,3.0086104882911332e-05,8.062151965037515e-05,8.062151965037515e-05,0.00011627775416011679,0.0001384258997809352
"2013-01-04T07:30:00",9.570844688194891e-05,3.369888805090538e-05,8.97158576118775e-05,3.045989907193443e-05,7.504077363215262e-05,7.504077363215262e-05,0.00011627775416011679,0.0001384258997809352
"2013-01-04T08:00:00",8.911172339736079e-05,3.215255609399707e-05,8.922611886113086e-05,2.971582501317322e-05,6.747274125288685e-05,6.747274125288685e-05,0.00010090772315808314,0.00012012824139287132
"2013-01-04T08:30:00",8.78937267730529e-05,3.1634426538996915e-05,8.760176901609592e-05,2.9802252789738026e-05,6.747274125288685e-05,6.747274125288685e-05,9.712062275988373e-05,0.00011561978976883237
"2013-01-04T09:00:00",7.79105702571045e-05,2.8839591568286008e-05,8.123575971835813e-05,2.8264094684898013e-05,6.339585113549832e-05,6.339585113549832e-05,8.551828472119213e-05,0.00010180748289993885
"2013-01-04T09:30:00",7.573081109796772e-05,2.7967952964732593e-05,7.929570161230294e-05,2.8200268702063042e-05,6.307678591277299e-05,6.307678591277299e-05,8.217233105305866e-05,9.782420533100805e-05
"2013-01-04T10:00:00",6.979797574624634e-05,2.6459344864984868e-05,7.656517693608966e-05,2.774417824715694e-05,6.304393664375495e-05,6.304393664375495e-05,7.621172383689815e-05,9.072824504516911e-05
"2013-01-04T10:30:00",6.9430276540819e-05,2.608479535957813e-05,7.524913604898344e-05,2.72145458530643e-05,6.300725484345697e-05,6.300725484345697e-05,7.300764376282469e-05,8.69138654666427e-05
"2013-01-04T11:00:00",6.940849825175744e-05,2.5798224477107237e-05,7.236838034279858e-05,2.656355754491626e-05,6.238838496578909e-05,6.238838496578909e-05,7.179199001804013e-05,8.546665874244967e-05
"2013-01-04T11:30:00",6.865813338663434e-05,2.5598813958156574e-05,7.1156943781156e-05,2.608246646739525e-05,6.217136438522731e-05,6.217136438522731e-05,7.140900964318455e-05,8.501072561864438e-05
"2013-01-04T12:00:00",6.806967198707813e-05,2.5551494785455696e-05,6.936806085055192e-05,2.539847677790191e-05,6.203698800564194e-05,6.203698800564194e-05,7.140900964318455e-05,8.501072561864438e-05
"2013-01-04T12:30:00",6.960235579655432e-05,2.5799128408983026e-05,6.840287141731579e-05,2.5307578297649693e-05,6.149154467160198e-05,6.149154467160198e-05,7.140900964318455e-05,8.501072561864438e-05
"2013-01-04T13:00:00",6.967997854231357e-05,2.566935036756655e-05,6.750938109116352e-05,2.522424172332163e-05,6.149154467160198e-05,6.149154467160198e-05,7.145460137934137e-05,8.506500195759018e-05
"2013-01-04T13:30:00",6.967997854231357e-05,2.5684297589241833e-05,6.750938109116352e-05,2.5295248457053824e-05,6.149154467160198e-05,6.149154467160198e-05,7.145460137934137e-05,8.506500195759018e-05
"2013-01-04T14:00:00",7.62063666855105e-05,2.7624736850323957e-05,6.77737348317666e-05,2.5156904918036786e-05,6.149154467160198e-05,6.149154467160198e-05,7.610027270829023e-05,9.059555899293662e-05
"2013-01-04T14:30:00",7.60971465377024e-05,2.751468270734225e-05,6.800142775308239e-05,2.5156904918036786e-05,6.149154467160198e-05,6.149154467160198e-05,7.610027270829023e-05,9.059555899293662e-05
"2013-01-04T15:00:00",8.463670461542259e-05,2.9933975071475347e-05,7.551931551687885e-05,2.6662500494337736e-05,6.693558541805626e-05,6.693558541805626e-05,0.00010127402362946672,0.00012056431674015202
"2013-01-04T15:30:00",8.475335903467336e-05,3.0032169698183402e-05,7.627501655237893e-05,2.710022731966664e-05,6.693558541805626e-05,6.693558541805626e-05,0.00010825573467226324,0.0001288758769918072
